station,valid,drct,sknt,gust
MLB,2024-06-30 15:53,90.00,7.00,M
MLB,2024-06-30 16:38,70.00,6.00,M
MLB,2024-06-30 16:53,80.00,8.00,M
MLB,2024-06-30 17:21,100.00,8.00,M
MLB,2024-06-30 17:53,110.00,8.00,M
MLB,2024-06-30 18:53,120.00,8.00,15.00
MLB,2024-06-30 19:53,120.00,10.00,M
MLB,2024-06-30 20:53,120.00,9.00,M
MLB,2024-06-30 21:53,130.00,7.00,M
MLB,2024-06-30 22:30,210.00,7.00,M
MLB,2024-06-30 22:53,180.00,8.00,M
MLB,2024-06-30 23:53,200.00,8.00,M
MLB,2024-07-01 00:53,250.00,7.00,M
MLB,2024-07-01 01:53,240.00,4.00,M
MLB,2024-07-01 02:53,270.00,6.00,M
MLB,2024-07-01 03:53,0.00,0.00,M
MLB,2024-07-01 04:53,0.00,0.00,M
MLB,2024-07-01 05:53,260.00,3.00,M
MLB,2024-07-01 06:53,250.00,3.00,M
MLB,2024-07-01 07:53,0.00,0.00,M
MLB,2024-07-01 08:53,0.00,0.00,M
MLB,2024-07-01 09:53,0.00,0.00,M
MLB,2024-07-01 10:53,160.00,6.00,M
MLB,2024-07-01 11:53,180.00,6.00,M
MLB,2024-07-01 12:53,160.00,7.00,M
MLB,2024-07-01 13:53,180.00,6.00,M
MLB,2024-07-01 14:53,180.00,7.00,M
MLB,2024-07-01 15:53,130.00,6.00,M
MLB,2024-07-01 16:53,110.00,8.00,M
MLB,2024-07-01 17:53,100.00,13.00,M
MLB,2024-07-01 18:53,130.00,12.00,M
MLB,2024-07-01 19:43,140.00,12.00,M
MLB,2024-07-01 19:53,140.00,14.00,M
MLB,2024-07-01 20:03,140.00,11.00,M
MLB,2024-07-01 20:53,120.00,12.00,M
MLB,2024-07-01 21:53,120.00,12.00,M
MLB,2024-07-01 22:53,110.00,11.00,M
MLB,2024-07-01 23:53,130.00,11.00,M
MLB,2024-07-02 00:53,140.00,11.00,M
MLB,2024-07-02 01:53,150.00,8.00,M
MLB,2024-07-02 02:53,170.00,6.00,M
MLB,2024-07-02 03:53,200.00,4.00,M
MLB,2024-07-02 04:53,150.00,3.00,M
MLB,2024-07-02 05:53,170.00,3.00,M
MLB,2024-07-02 06:20,0.00,0.00,M
MLB,2024-07-02 06:53,0.00,0.00,M
MLB,2024-07-02 07:53,170.00,4.00,M
MLB,2024-07-02 08:53,0.00,0.00,M
MLB,2024-07-02 09:53,190.00,4.00,M
MLB,2024-07-02 10:53,180.00,4.00,M
MLB,2024-07-02 11:53,180.00,5.00,M
MLB,2024-07-02 12:53,210.00,7.00,M
MLB,2024-07-02 13:53,210.00,9.00,M
MLB,2024-07-02 14:53,M,M,M
MLB,2024-07-02 15:53,90.00,8.00,M
MLB,2024-07-02 16:53,110.00,10.00,M
MLB,2024-07-02 17:53,100.00,12.00,M
MLB,2024-07-02 18:53,200.00,7.00,M
MLB,2024-07-02 19:53,110.00,11.00,M
MLB,2024-07-02 20:53,100.00,13.00,M
MLB,2024-07-02 21:53,110.00,11.00,M
MLB,2024-07-02 22:53,130.00,14.00,19.00
MLB,2024-07-02 23:53,160.00,7.00,19.00
MLB,2024-07-03 00:53,170.00,3.00,M
MLB,2024-07-03 01:53,160.00,3.00,M
MLB,2024-07-03 02:53,180.00,4.00,M
MLB,2024-07-03 03:53,160.00,5.00,M
MLB,2024-07-03 04:53,170.00,3.00,M
MLB,2024-07-03 05:53,110.00,4.00,M
MLB,2024-07-03 06:53,0.00,0.00,M
MLB,2024-07-03 07:53,0.00,0.00,M
MLB,2024-07-03 08:53,0.00,0.00,M
MLB,2024-07-03 09:53,0.00,0.00,M
MLB,2024-07-03 10:53,290.00,3.00,M
MLB,2024-07-03 11:53,0.00,0.00,M
MLB,2024-07-03 12:53,0.00,0.00,M
MLB,2024-07-03 13:53,100.00,6.00,M
MLB,2024-07-03 14:53,110.00,7.00,M
MLB,2024-07-03 15:53,80.00,10.00,M
MLB,2024-07-03 16:53,90.00,9.00,M
MLB,2024-07-03 17:53,90.00,10.00,M
MLB,2024-07-03 18:53,80.00,11.00,M
MLB,2024-07-03 19:53,100.00,10.00,M
MLB,2024-07-03 20:53,100.00,11.00,M
MLB,2024-07-03 21:53,110.00,11.00,M
MLB,2024-07-03 22:53,110.00,11.00,M
MLB,2024-07-03 23:53,130.00,9.00,M
MLB,2024-07-04 00:14,120.00,9.00,M
MLB,2024-07-04 00:53,120.00,8.00,M
MLB,2024-07-04 01:38,130.00,8.00,M
MLB,2024-07-04 01:53,120.00,8.00,M
MLB,2024-07-04 02:53,140.00,7.00,M
MLB,2024-07-04 03:53,160.00,3.00,M
MLB,2024-07-04 04:53,180.00,3.00,M
MLB,2024-07-04 05:53,160.00,3.00,M
MLB,2024-07-04 06:53,160.00,3.00,M
MLB,2024-07-04 07:53,0.00,0.00,M
MLB,2024-07-04 08:53,290.00,3.00,M
MLB,2024-07-04 09:53,290.00,4.00,M
MLB,2024-07-04 10:53,300.00,5.00,M
MLB,2024-07-04 12:53,360.00,3.00,M
MLB,2024-07-04 13:29,M,3.00,M
MLB,2024-07-04 13:53,80.00,6.00,M
MLB,2024-07-04 14:53,M,4.00,M
MLB,2024-07-04 15:53,100.00,5.00,M
MLB,2024-07-04 16:53,100.00,9.00,M
MLB,2024-07-04 17:53,80.00,10.00,M
MLB,2024-07-04 18:53,90.00,11.00,M
MLB,2024-07-04 19:53,90.00,11.00,M
MLB,2024-07-04 20:53,90.00,9.00,M
MLB,2024-07-04 21:53,80.00,9.00,M
MLB,2024-07-04 22:53,80.00,9.00,M
MLB,2024-07-04 23:53,120.00,8.00,M
MLB,2024-07-05 00:53,100.00,7.00,M
MLB,2024-07-05 01:53,90.00,8.00,M
MLB,2024-07-05 02:53,100.00,6.00,M
MLB,2024-07-05 03:53,100.00,7.00,M
MLB,2024-07-05 04:53,120.00,5.00,M
MLB,2024-07-05 05:15,130.00,5.00,M
MLB,2024-07-05 05:53,0.00,0.00,M
MLB,2024-07-05 06:53,210.00,4.00,M
MLB,2024-07-05 07:53,220.00,4.00,M
MLB,2024-07-05 08:53,0.00,0.00,M
MLB,2024-07-05 09:53,0.00,0.00,M
MLB,2024-07-05 10:53,0.00,0.00,M
MLB,2024-07-05 11:53,0.00,0.00,M
MLB,2024-07-05 12:53,60.00,4.00,M
MLB,2024-07-05 13:53,50.00,8.00,M
MLB,2024-07-05 14:53,40.00,9.00,M
MLB,2024-07-05 15:53,60.00,11.00,M
MLB,2024-07-05 16:53,50.00,11.00,M
MLB,2024-07-05 17:53,80.00,13.00,M
MLB,2024-07-05 18:53,70.00,14.00,M
MLB,2024-07-05 19:53,70.00,10.00,18.00
MLB,2024-07-05 20:53,70.00,12.00,M
MLB,2024-07-05 21:53,80.00,12.00,M
MLB,2024-07-05 22:53,100.00,9.00,M
MLB,2024-07-05 23:53,100.00,8.00,M
MLB,2024-07-06 00:53,100.00,5.00,M
MLB,2024-07-06 01:53,100.00,4.00,M
MLB,2024-07-06 02:53,60.00,4.00,M
MLB,2024-07-06 03:53,0.00,0.00,M
MLB,2024-07-06 04:53,0.00,0.00,M
MLB,2024-07-06 05:53,0.00,0.00,M
MLB,2024-07-06 06:53,0.00,0.00,M
MLB,2024-07-06 07:53,0.00,0.00,M
MLB,2024-07-06 08:53,70.00,3.00,M
MLB,2024-07-06 09:53,0.00,0.00,M
MLB,2024-07-06 10:53,280.00,3.00,M
MLB,2024-07-06 11:53,70.00,4.00,M
MLB,2024-07-06 12:53,80.00,8.00,M
MLB,2024-07-06 13:53,80.00,6.00,M
MLB,2024-07-06 14:53,120.00,7.00,M
MLB,2024-07-06 15:53,90.00,7.00,M
MLB,2024-07-06 16:53,90.00,8.00,M
MLB,2024-07-06 17:53,110.00,10.00,M
MLB,2024-07-06 18:53,70.00,11.00,16.00
MLB,2024-07-06 19:53,90.00,10.00,M
MLB,2024-07-06 20:53,100.00,7.00,M
MLB,2024-07-06 21:53,90.00,9.00,M
MLB,2024-07-06 22:53,120.00,7.00,M
MLB,2024-07-06 23:53,100.00,9.00,M
MLB,2024-07-07 00:53,120.00,7.00,M
MLB,2024-07-07 01:53,100.00,6.00,M
MLB,2024-07-07 02:53,120.00,5.00,M
MLB,2024-07-07 03:53,120.00,4.00,M
MLB,2024-07-07 04:53,100.00,7.00,M
MLB,2024-07-07 05:53,110.00,5.00,M
MLB,2024-07-07 06:53,110.00,6.00,M
MLB,2024-07-07 07:53,230.00,4.00,M
MLB,2024-07-07 08:53,270.00,4.00,M
MLB,2024-07-07 09:53,270.00,3.00,M
MLB,2024-07-07 10:53,0.00,0.00,M
MLB,2024-07-07 11:53,210.00,4.00,M
MLB,2024-07-07 12:53,160.00,6.00,M
MLB,2024-07-07 13:53,M,M,M
MLB,2024-07-07 14:53,M,4.00,M
MLB,2024-07-07 15:53,240.00,4.00,M
MLB,2024-07-07 16:53,90.00,9.00,M
MLB,2024-07-07 17:53,90.00,11.00,M
MLB,2024-07-07 18:53,60.00,10.00,M
MLB,2024-07-07 19:53,90.00,9.00,M
MLB,2024-07-07 20:53,90.00,10.00,18.00
MLB,2024-07-07 21:53,90.00,12.00,M
MLB,2024-07-07 22:53,110.00,13.00,M
MLB,2024-07-07 23:53,110.00,13.00,19.00
MLB,2024-07-08 00:53,110.00,11.00,M
MLB,2024-07-08 01:53,130.00,7.00,16.00
MLB,2024-07-08 02:53,150.00,6.00,M
MLB,2024-07-08 03:53,150.00,6.00,M
MLB,2024-07-08 04:53,160.00,5.00,M
MLB,2024-07-08 05:53,170.00,5.00,M
MLB,2024-07-08 06:53,170.00,4.00,M
MLB,2024-07-08 07:53,180.00,4.00,M
MLB,2024-07-08 08:53,200.00,5.00,M
MLB,2024-07-08 09:53,210.00,4.00,M
MLB,2024-07-08 10:53,230.00,3.00,M
MLB,2024-07-08 11:53,220.00,5.00,M
MLB,2024-07-08 12:53,210.00,7.00,M
MLB,2024-07-08 13:53,230.00,7.00,M
MLB,2024-07-08 14:53,220.00,7.00,M
MLB,2024-07-08 15:53,240.00,8.00,M
MLB,2024-07-08 16:53,230.00,6.00,M
MLB,2024-07-08 17:53,80.00,11.00,M
MLB,2024-07-08 18:42,30.00,8.00,M
MLB,2024-07-08 18:53,90.00,7.00,M
MLB,2024-07-08 19:53,100.00,12.00,M
MLB,2024-07-08 20:53,120.00,8.00,M
MLB,2024-07-08 21:05,330.00,11.00,M
MLB,2024-07-08 21:39,250.00,16.00,23.00
MLB,2024-07-08 21:44,280.00,13.00,23.00
MLB,2024-07-08 21:53,280.00,9.00,M
MLB,2024-07-08 22:10,40.00,7.00,M
MLB,2024-07-08 22:18,50.00,5.00,M
MLB,2024-07-08 22:39,110.00,4.00,M
MLB,2024-07-08 22:53,230.00,3.00,M
MLB,2024-07-08 23:29,250.00,10.00,18.00
MLB,2024-07-08 23:36,230.00,17.00,26.00
MLB,2024-07-08 23:53,210.00,18.00,28.00
MLB,2024-07-09 00:04,200.00,18.00,29.00
MLB,2024-07-09 00:14,190.00,11.00,M
MLB,2024-07-09 00:26,180.00,6.00,M
MLB,2024-07-09 00:37,160.00,6.00,M
MLB,2024-07-09 00:53,150.00,3.00,M
MLB,2024-07-09 01:53,330.00,6.00,M
MLB,2024-07-09 02:53,280.00,8.00,M
MLB,2024-07-09 03:53,150.00,3.00,M
MLB,2024-07-09 04:53,200.00,3.00,M
MLB,2024-07-09 05:53,240.00,3.00,M
MLB,2024-07-09 06:53,270.00,5.00,M
MLB,2024-07-09 07:53,0.00,0.00,M
MLB,2024-07-09 08:53,200.00,3.00,M
MLB,2024-07-09 09:53,250.00,4.00,M
MLB,2024-07-09 10:53,180.00,4.00,M
MLB,2024-07-09 11:53,0.00,0.00,M
MLB,2024-07-09 12:53,240.00,4.00,M
MLB,2024-07-09 13:53,220.00,4.00,M
MLB,2024-07-09 14:53,260.00,4.00,M
MLB,2024-07-09 15:53,250.00,6.00,M
MLB,2024-07-09 16:27,260.00,9.00,M
MLB,2024-07-09 16:49,280.00,17.00,34.00
MLB,2024-07-09 16:53,300.00,20.00,30.00
MLB,2024-07-09 17:13,260.00,7.00,M
MLB,2024-07-09 17:34,320.00,4.00,M
MLB,2024-07-09 17:41,0.00,0.00,M
MLB,2024-07-09 17:53,0.00,0.00,M
MLB,2024-07-09 18:04,240.00,3.00,M
MLB,2024-07-09 18:28,300.00,14.00,22.00
MLB,2024-07-09 18:37,290.00,9.00,20.00
MLB,2024-07-09 18:47,200.00,8.00,M
MLB,2024-07-09 18:48,200.00,7.00,M
MLB,2024-07-09 18:53,190.00,5.00,M
MLB,2024-07-09 19:08,220.00,3.00,M
MLB,2024-07-09 19:53,270.00,7.00,M
MLB,2024-07-09 20:13,320.00,18.00,28.00
MLB,2024-07-09 20:20,320.00,16.00,27.00
MLB,2024-07-09 20:53,290.00,9.00,M
MLB,2024-07-09 21:53,260.00,6.00,M
MLB,2024-07-09 22:53,330.00,4.00,M
MLB,2024-07-09 23:53,340.00,3.00,M
MLB,2024-07-10 00:53,340.00,5.00,M
MLB,2024-07-10 01:53,310.00,3.00,M
MLB,2024-07-10 02:53,190.00,4.00,M
MLB,2024-07-10 03:53,230.00,3.00,M
MLB,2024-07-10 04:53,210.00,4.00,M
MLB,2024-07-10 05:53,210.00,7.00,M
MLB,2024-07-10 06:53,210.00,6.00,M
MLB,2024-07-10 07:53,210.00,7.00,M
MLB,2024-07-10 08:53,210.00,6.00,M
MLB,2024-07-10 09:53,200.00,8.00,M
MLB,2024-07-10 10:53,220.00,5.00,M
MLB,2024-07-10 11:53,220.00,7.00,M
MLB,2024-07-10 12:53,230.00,7.00,M
MLB,2024-07-10 13:53,240.00,8.00,M
MLB,2024-07-10 14:53,280.00,7.00,M
MLB,2024-07-10 15:53,260.00,10.00,M
MLB,2024-07-10 16:53,280.00,9.00,20.00
MLB,2024-07-10 17:53,270.00,9.00,M
MLB,2024-07-10 18:53,250.00,7.00,M
MLB,2024-07-10 19:53,260.00,6.00,M
MLB,2024-07-10 20:53,310.00,7.00,M
MLB,2024-07-10 21:14,20.00,15.00,M
MLB,2024-07-10 21:29,330.00,22.00,33.00
MLB,2024-07-10 21:39,M,3.00,37.00
MLB,2024-07-10 21:46,M,M,M
MLB,2024-07-10 21:50,0.00,0.00,M
MLB,2024-07-10 21:53,0.00,0.00,M
MLB,2024-07-10 22:11,20.00,4.00,M
MLB,2024-07-10 22:53,60.00,6.00,M
MLB,2024-07-10 23:53,60.00,3.00,M
MLB,2024-07-11 00:53,90.00,3.00,M
MLB,2024-07-11 01:53,190.00,5.00,M
MLB,2024-07-11 02:53,190.00,3.00,M
MLB,2024-07-11 03:53,190.00,5.00,M
MLB,2024-07-11 04:53,220.00,5.00,M
MLB,2024-07-11 05:53,200.00,4.00,M
MLB,2024-07-11 06:53,210.00,6.00,M
MLB,2024-07-11 07:53,220.00,7.00,M
MLB,2024-07-11 08:53,220.00,4.00,M
MLB,2024-07-11 09:53,220.00,6.00,M
MLB,2024-07-11 10:53,220.00,5.00,M
MLB,2024-07-11 11:53,240.00,8.00,M
MLB,2024-07-11 12:53,230.00,8.00,M
MLB,2024-07-11 13:53,280.00,8.00,M
MLB,2024-07-11 14:26,290.00,14.00,M
MLB,2024-07-11 14:34,270.00,12.00,M
MLB,2024-07-11 14:53,270.00,12.00,M
MLB,2024-07-11 15:53,260.00,11.00,M
MLB,2024-07-11 16:53,260.00,11.00,M
MLB,2024-07-11 17:53,280.00,7.00,M
MLB,2024-07-11 18:53,250.00,4.00,M
MLB,2024-07-11 19:53,220.00,4.00,M
MLB,2024-07-11 20:53,240.00,7.00,M
MLB,2024-07-11 21:53,240.00,8.00,M
MLB,2024-07-11 22:53,230.00,8.00,M
MLB,2024-07-11 23:53,230.00,7.00,M
MLB,2024-07-12 00:53,210.00,5.00,M
MLB,2024-07-12 01:53,210.00,6.00,M
MLB,2024-07-12 02:53,210.00,7.00,M
MLB,2024-07-12 03:53,220.00,6.00,M
MLB,2024-07-12 04:53,230.00,7.00,M
MLB,2024-07-12 05:53,240.00,7.00,M
MLB,2024-07-12 06:53,220.00,6.00,M
MLB,2024-07-12 07:53,220.00,8.00,M
MLB,2024-07-12 08:53,230.00,7.00,M
MLB,2024-07-12 09:53,230.00,8.00,M
MLB,2024-07-12 10:53,240.00,5.00,M
MLB,2024-07-12 11:53,230.00,5.00,M
MLB,2024-07-12 12:53,240.00,7.00,M
MLB,2024-07-12 13:53,240.00,5.00,M
MLB,2024-07-12 14:53,M,5.00,M
MLB,2024-07-12 15:53,M,M,M
MLB,2024-07-12 16:53,300.00,5.00,M
MLB,2024-07-12 17:53,M,M,M
MLB,2024-07-12 18:53,100.00,11.00,M
MLB,2024-07-12 19:53,130.00,11.00,M
MLB,2024-07-12 20:53,140.00,10.00,M
MLB,2024-07-12 21:53,130.00,9.00,M
MLB,2024-07-12 22:31,140.00,8.00,M
MLB,2024-07-12 22:53,230.00,16.00,25.00
MLB,2024-07-12 22:57,210.00,15.00,25.00
MLB,2024-07-12 23:53,190.00,6.00,M
MLB,2024-07-13 00:53,200.00,5.00,M
MLB,2024-07-13 01:53,190.00,6.00,M
MLB,2024-07-13 02:53,190.00,6.00,M
MLB,2024-07-13 03:53,220.00,4.00,M
MLB,2024-07-13 04:53,200.00,5.00,M
MLB,2024-07-13 05:53,200.00,5.00,M
MLB,2024-07-13 06:53,190.00,4.00,M
MLB,2024-07-13 07:53,230.00,4.00,M
MLB,2024-07-13 08:53,210.00,4.00,M
MLB,2024-07-13 09:53,190.00,5.00,M
MLB,2024-07-13 10:53,190.00,3.00,M
MLB,2024-07-13 11:53,210.00,4.00,M
MLB,2024-07-13 12:53,180.00,3.00,M
MLB,2024-07-13 13:53,M,3.00,M
MLB,2024-07-13 14:53,220.00,4.00,M
MLB,2024-07-13 15:53,110.00,8.00,M
MLB,2024-07-13 16:53,90.00,10.00,M
MLB,2024-07-13 17:53,90.00,11.00,M
MLB,2024-07-13 18:38,0.00,0.00,M
MLB,2024-07-13 18:53,320.00,5.00,M
MLB,2024-07-13 19:53,100.00,10.00,M
MLB,2024-07-13 20:53,M,6.00,M
MLB,2024-07-13 21:18,120.00,8.00,M
MLB,2024-07-13 21:53,160.00,6.00,M
MLB,2024-07-13 22:06,200.00,4.00,M
MLB,2024-07-13 22:53,150.00,7.00,M
MLB,2024-07-13 23:53,160.00,6.00,M
MLB,2024-07-14 00:53,170.00,4.00,M
MLB,2024-07-14 01:53,250.00,8.00,M
MLB,2024-07-14 02:53,260.00,5.00,M
MLB,2024-07-14 03:53,250.00,3.00,M
MLB,2024-07-14 04:53,0.00,0.00,M
MLB,2024-07-14 05:53,0.00,0.00,M
MLB,2024-07-14 06:53,0.00,0.00,M
MLB,2024-07-14 07:53,0.00,0.00,M
MLB,2024-07-14 08:53,0.00,0.00,M
MLB,2024-07-14 09:53,290.00,4.00,M
MLB,2024-07-14 10:53,0.00,0.00,M
MLB,2024-07-14 11:53,0.00,0.00,M
MLB,2024-07-14 12:53,0.00,0.00,M
MLB,2024-07-14 13:53,330.00,3.00,M
MLB,2024-07-14 14:05,50.00,4.00,M
MLB,2024-07-14 14:45,70.00,7.00,M
MLB,2024-07-14 14:53,60.00,7.00,M
MLB,2024-07-14 15:53,80.00,9.00,M
MLB,2024-07-14 16:53,70.00,9.00,M
MLB,2024-07-14 17:19,90.00,8.00,M
MLB,2024-07-14 17:34,100.00,10.00,M
MLB,2024-07-14 17:53,110.00,9.00,18.00
MLB,2024-07-14 18:53,110.00,10.00,M
MLB,2024-07-14 19:53,90.00,11.00,M
MLB,2024-07-14 20:53,120.00,14.00,M
MLB,2024-07-14 21:53,110.00,10.00,M
MLB,2024-07-14 22:53,90.00,9.00,16.00
MLB,2024-07-14 23:53,120.00,7.00,M
MLB,2024-07-15 00:53,150.00,4.00,M
MLB,2024-07-15 01:53,190.00,3.00,M
MLB,2024-07-15 02:53,270.00,6.00,M
MLB,2024-07-15 03:53,0.00,0.00,M
MLB,2024-07-15 04:53,100.00,3.00,M
MLB,2024-07-15 05:53,170.00,3.00,M
MLB,2024-07-15 06:53,280.00,4.00,M
MLB,2024-07-15 07:53,290.00,3.00,M
MLB,2024-07-15 08:53,300.00,3.00,M
MLB,2024-07-15 09:53,0.00,0.00,M
MLB,2024-07-15 10:24,0.00,0.00,M
MLB,2024-07-15 10:38,0.00,0.00,M
MLB,2024-07-15 10:53,0.00,0.00,M
MLB,2024-07-15 11:53,0.00,0.00,M
MLB,2024-07-15 12:53,0.00,0.00,M
MLB,2024-07-15 13:34,M,3.00,M
MLB,2024-07-15 13:53,70.00,4.00,M
MLB,2024-07-15 14:10,70.00,8.00,M
MLB,2024-07-15 14:53,80.00,5.00,M
MLB,2024-07-15 15:53,60.00,10.00,M
MLB,2024-07-15 16:53,90.00,9.00,M
MLB,2024-07-15 17:53,80.00,11.00,M
MLB,2024-07-15 18:53,90.00,12.00,M
MLB,2024-07-15 20:53,100.00,12.00,M
MLB,2024-07-15 21:53,110.00,11.00,M
MLB,2024-07-15 22:53,120.00,11.00,M
MLB,2024-07-15 23:53,110.00,8.00,M
MLB,2024-07-16 00:53,120.00,7.00,M
MLB,2024-07-16 01:23,120.00,7.00,M
MLB,2024-07-16 01:39,120.00,8.00,M
MLB,2024-07-16 01:53,150.00,7.00,M
MLB,2024-07-16 02:08,160.00,6.00,M
MLB,2024-07-16 02:20,160.00,7.00,M
MLB,2024-07-16 02:53,150.00,5.00,M
MLB,2024-07-16 03:53,180.00,5.00,M
MLB,2024-07-16 04:53,0.00,0.00,M
MLB,2024-07-16 05:53,230.00,3.00,M
MLB,2024-07-16 06:53,0.00,0.00,M
MLB,2024-07-16 07:53,180.00,3.00,M
MLB,2024-07-16 08:53,180.00,3.00,M
MLB,2024-07-16 09:53,220.00,3.00,M
MLB,2024-07-16 10:53,190.00,3.00,M
MLB,2024-07-16 11:53,180.00,4.00,M
MLB,2024-07-16 12:53,190.00,6.00,M
MLB,2024-07-16 13:53,210.00,7.00,M
MLB,2024-07-16 14:53,200.00,5.00,M
MLB,2024-07-16 15:53,170.00,5.00,M
MLB,2024-07-16 16:53,100.00,11.00,M
MLB,2024-07-16 17:53,130.00,13.00,18.00
MLB,2024-07-16 18:53,120.00,13.00,M
MLB,2024-07-16 19:53,100.00,16.00,M
MLB,2024-07-16 20:53,110.00,14.00,M
MLB,2024-07-16 21:53,100.00,8.00,M
MLB,2024-07-16 22:29,270.00,20.00,25.00
MLB,2024-07-16 22:33,280.00,19.00,25.00
MLB,2024-07-16 22:42,260.00,14.00,M
MLB,2024-07-16 22:45,250.00,13.00,M
MLB,2024-07-16 22:53,260.00,7.00,M
MLB,2024-07-16 23:16,140.00,4.00,M
MLB,2024-07-16 23:53,130.00,6.00,M
MLB,2024-07-17 00:53,180.00,4.00,M
MLB,2024-07-17 01:53,220.00,3.00,M
MLB,2024-07-17 02:53,0.00,0.00,M
MLB,2024-07-17 03:53,310.00,5.00,M
MLB,2024-07-17 04:53,0.00,0.00,M
MLB,2024-07-17 05:53,0.00,0.00,M
MLB,2024-07-17 06:53,0.00,0.00,M
MLB,2024-07-17 07:53,210.00,3.00,M
MLB,2024-07-17 08:53,0.00,0.00,M
MLB,2024-07-17 09:53,170.00,5.00,M
MLB,2024-07-17 10:53,170.00,5.00,M
MLB,2024-07-17 11:53,170.00,3.00,M
MLB,2024-07-17 12:53,150.00,5.00,M
MLB,2024-07-17 13:53,180.00,6.00,M
MLB,2024-07-17 14:53,140.00,6.00,M
MLB,2024-07-17 15:53,170.00,7.00,M
MLB,2024-07-17 16:53,100.00,10.00,M
MLB,2024-07-17 17:53,90.00,12.00,M
MLB,2024-07-17 18:48,100.00,9.00,M
MLB,2024-07-17 18:53,90.00,10.00,M
MLB,2024-07-17 19:03,90.00,9.00,19.00
MLB,2024-07-17 19:53,100.00,10.00,M
MLB,2024-07-17 20:53,110.00,10.00,M
MLB,2024-07-17 21:53,90.00,11.00,M
MLB,2024-07-17 22:53,90.00,11.00,M
MLB,2024-07-17 23:53,110.00,9.00,M
MLB,2024-07-18 00:53,120.00,12.00,M
MLB,2024-07-18 01:53,150.00,8.00,M
MLB,2024-07-18 02:53,160.00,5.00,M
MLB,2024-07-18 03:53,160.00,4.00,M
MLB,2024-07-18 04:53,200.00,3.00,M
MLB,2024-07-18 05:53,150.00,3.00,M
MLB,2024-07-18 06:53,0.00,0.00,M
MLB,2024-07-18 07:53,190.00,5.00,M
MLB,2024-07-18 08:53,0.00,0.00,M
MLB,2024-07-18 09:53,200.00,3.00,M
MLB,2024-07-18 10:53,0.00,0.00,M
MLB,2024-07-18 11:53,0.00,0.00,M
MLB,2024-07-18 12:53,180.00,6.00,M
MLB,2024-07-18 13:53,210.00,6.00,M
MLB,2024-07-18 14:53,190.00,6.00,M
MLB,2024-07-18 15:53,180.00,4.00,M
MLB,2024-07-18 16:53,100.00,10.00,M
MLB,2024-07-18 17:43,110.00,11.00,M
MLB,2024-07-18 17:53,100.00,10.00,17.00
MLB,2024-07-18 18:28,90.00,10.00,M
MLB,2024-07-18 18:53,110.00,10.00,M
MLB,2024-07-18 19:31,190.00,10.00,M
MLB,2024-07-18 19:53,170.00,10.00,M
MLB,2024-07-18 20:02,140.00,10.00,M
MLB,2024-07-18 20:06,140.00,10.00,M
MLB,2024-07-18 20:53,140.00,5.00,M
MLB,2024-07-18 21:53,180.00,4.00,M
MLB,2024-07-18 22:53,160.00,7.00,M
MLB,2024-07-18 23:53,190.00,5.00,M
MLB,2024-07-19 00:53,140.00,3.00,M
MLB,2024-07-19 01:53,0.00,0.00,M
MLB,2024-07-19 02:53,200.00,5.00,M
MLB,2024-07-19 03:53,190.00,4.00,M
MLB,2024-07-19 04:53,190.00,4.00,M
MLB,2024-07-19 05:53,280.00,3.00,M
MLB,2024-07-19 06:53,40.00,3.00,M
MLB,2024-07-19 07:53,0.00,0.00,M
MLB,2024-07-19 08:53,170.00,3.00,M
MLB,2024-07-19 09:53,150.00,3.00,M
MLB,2024-07-19 10:53,170.00,3.00,M
MLB,2024-07-19 11:53,160.00,5.00,M
MLB,2024-07-19 12:53,160.00,6.00,M
MLB,2024-07-19 13:53,160.00,7.00,M
MLB,2024-07-19 14:53,150.00,6.00,M
MLB,2024-07-19 15:04,120.00,6.00,M
MLB,2024-07-19 15:28,90.00,10.00,M
MLB,2024-07-19 15:53,90.00,10.00,M
MLB,2024-07-19 16:53,100.00,11.00,M
MLB,2024-07-19 17:07,100.00,12.00,18.00
MLB,2024-07-19 17:32,120.00,10.00,21.00
MLB,2024-07-19 17:53,170.00,9.00,M
MLB,2024-07-19 18:27,240.00,6.00,M
MLB,2024-07-19 18:40,300.00,5.00,M
MLB,2024-07-19 18:53,300.00,4.00,M
MLB,2024-07-19 19:53,130.00,11.00,M
MLB,2024-07-19 20:44,160.00,12.00,M
MLB,2024-07-19 20:53,170.00,8.00,17.00
MLB,2024-07-19 21:53,160.00,14.00,M
MLB,2024-07-19 22:53,160.00,9.00,M
MLB,2024-07-19 23:53,160.00,6.00,M
MLB,2024-07-20 00:53,200.00,4.00,M
MLB,2024-07-20 01:53,170.00,3.00,M
MLB,2024-07-20 02:53,0.00,0.00,M
MLB,2024-07-20 03:53,130.00,4.00,M
MLB,2024-07-20 04:53,130.00,5.00,M
MLB,2024-07-20 05:53,140.00,7.00,M
MLB,2024-07-20 06:53,170.00,5.00,M
MLB,2024-07-20 07:53,140.00,7.00,M
MLB,2024-07-20 08:53,180.00,3.00,M
MLB,2024-07-20 09:53,0.00,0.00,M
MLB,2024-07-20 10:53,0.00,0.00,M
MLB,2024-07-20 11:26,0.00,0.00,M
MLB,2024-07-20 11:53,0.00,0.00,M
MLB,2024-07-20 12:53,180.00,7.00,M
MLB,2024-07-20 13:53,200.00,6.00,M
